tile_filename,source_filename,magnification,tile_row_idx,tile_col_idx,row0,col0,tile_size_px,source_height_px,source_width_px,tile_path
62990661-R-100X_r01792_c02304.npy,62990661-R-100X.JPG,100,7,9,1792,2304,512,2304,3456,data/interim/tiles/62990661-R-100X/62990661-R-100X_r01792_c02304.npy
62990661-R-100X_r01792_c02560.npy,62990661-R-100X.JPG,100,7,10,1792,2560,512,2304,3456,data/interim/tiles/62990661-R-100X/62990661-R-100X_r01792_c02560.npy
62990661-R-100X_r01792_c02816.npy,62990661-R-100X.JPG,100,7,11,1792,2816,512,2304,3456,data/interim/tiles/62990661-R-100X/62990661-R-100X_r01792_c02816.npy
62990661-R-100X_r01792_c02944.npy,62990661-R-100X.JPG,100,7,12,1792,2944,512,2304,3456,data/interim/tiles/62990661-R-100X/62990661-R-100X_r01792_c02944.npy
62990661-R-200X_r00000_c00000.npy,62990661-R-200X.JPG,200,0,0,0,0,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r00000_c00000.npy
62990661-R-200X_r00000_c00256.npy,62990661-R-200X.JPG,200,0,1,0,256,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r00000_c00256.npy
62990661-R-200X_r00000_c00512.npy,62990661-R-200X.JPG,200,0,2,0,512,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r00000_c00512.npy
62990661-R-200X_r00000_c00768.npy,62990661-R-200X.JPG,200,0,3,0,768,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r00000_c00768.npy
62990661-R-200X_r00000_c01024.npy,62990661-R-200X.JPG,200,0,4,0,1024,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r00000_c01024.npy
62990661-R-200X_r00000_c01280.npy,62990661-R-200X.JPG,200,0,5,0,1280,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r00000_c01280.npy
62990661-R-200X_r00000_c01536.npy,62990661-R-200X.JPG,200,0,6,0,1536,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r00000_c01536.npy
62990661-R-200X_r00000_c01792.npy,62990661-R-200X.JPG,200,0,7,0,1792,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r00000_c01792.npy
62990661-R-200X_r00000_c02048.npy,62990661-R-200X.JPG,200,0,8,0,2048,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r00000_c02048.npy
62990661-R-200X_r00000_c02304.npy,62990661-R-200X.JPG,200,0,9,0,2304,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r00000_c02304.npy
62990661-R-200X_r00000_c02560.npy,62990661-R-200X.JPG,200,0,10,0,2560,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r00000_c02560.npy
62990661-R-200X_r00000_c02816.npy,62990661-R-200X.JPG,200,0,11,0,2816,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r00000_c02816.npy
62990661-R-200X_r00000_c02944.npy,62990661-R-200X.JPG,200,0,12,0,2944,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r00000_c02944.npy
62990661-R-200X_r00256_c00000.npy,62990661-R-200X.JPG,200,1,0,256,0,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r00256_c00000.npy
62990661-R-200X_r00256_c00256.npy,62990661-R-200X.JPG,200,1,1,256,256,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r00256_c00256.npy
62990661-R-200X_r00256_c00512.npy,62990661-R-200X.JPG,200,1,2,256,512,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r00256_c00512.npy
62990661-R-200X_r00256_c00768.npy,62990661-R-200X.JPG,200,1,3,256,768,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r00256_c00768.npy
62990661-R-200X_r00256_c01024.npy,62990661-R-200X.JPG,200,1,4,256,1024,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r00256_c01024.npy
62990661-R-200X_r00256_c01280.npy,62990661-R-200X.JPG,200,1,5,256,1280,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r00256_c01280.npy
62990661-R-200X_r00256_c01536.npy,62990661-R-200X.JPG,200,1,6,256,1536,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r00256_c01536.npy
62990661-R-200X_r00256_c01792.npy,62990661-R-200X.JPG,200,1,7,256,1792,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r00256_c01792.npy
62990661-R-200X_r00256_c02048.npy,62990661-R-200X.JPG,200,1,8,256,2048,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r00256_c02048.npy
62990661-R-200X_r00256_c02304.npy,62990661-R-200X.JPG,200,1,9,256,2304,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r00256_c02304.npy
62990661-R-200X_r00256_c02560.npy,62990661-R-200X.JPG,200,1,10,256,2560,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r00256_c02560.npy
62990661-R-200X_r00256_c02816.npy,62990661-R-200X.JPG,200,1,11,256,2816,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r00256_c02816.npy
62990661-R-200X_r00256_c02944.npy,62990661-R-200X.JPG,200,1,12,256,2944,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r00256_c02944.npy
62990661-R-200X_r00512_c00000.npy,62990661-R-200X.JPG,200,2,0,512,0,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r00512_c00000.npy
62990661-R-200X_r00512_c00256.npy,62990661-R-200X.JPG,200,2,1,512,256,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r00512_c00256.npy
62990661-R-200X_r00512_c00512.npy,62990661-R-200X.JPG,200,2,2,512,512,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r00512_c00512.npy
62990661-R-200X_r00512_c00768.npy,62990661-R-200X.JPG,200,2,3,512,768,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r00512_c00768.npy
62990661-R-200X_r00512_c01024.npy,62990661-R-200X.JPG,200,2,4,512,1024,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r00512_c01024.npy
62990661-R-200X_r00512_c01280.npy,62990661-R-200X.JPG,200,2,5,512,1280,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r00512_c01280.npy
62990661-R-200X_r00512_c01536.npy,62990661-R-200X.JPG,200,2,6,512,1536,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r00512_c01536.npy
62990661-R-200X_r00512_c01792.npy,62990661-R-200X.JPG,200,2,7,512,1792,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r00512_c01792.npy
62990661-R-200X_r00512_c02048.npy,62990661-R-200X.JPG,200,2,8,512,2048,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r00512_c02048.npy
62990661-R-200X_r00512_c02304.npy,62990661-R-200X.JPG,200,2,9,512,2304,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r00512_c02304.npy
62990661-R-200X_r00512_c02560.npy,62990661-R-200X.JPG,200,2,10,512,2560,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r00512_c02560.npy
62990661-R-200X_r00512_c02816.npy,62990661-R-200X.JPG,200,2,11,512,2816,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r00512_c02816.npy
62990661-R-200X_r00512_c02944.npy,62990661-R-200X.JPG,200,2,12,512,2944,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r00512_c02944.npy
62990661-R-200X_r00768_c00000.npy,62990661-R-200X.JPG,200,3,0,768,0,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r00768_c00000.npy
62990661-R-200X_r00768_c00256.npy,62990661-R-200X.JPG,200,3,1,768,256,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r00768_c00256.npy
62990661-R-200X_r00768_c00512.npy,62990661-R-200X.JPG,200,3,2,768,512,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r00768_c00512.npy
62990661-R-200X_r00768_c00768.npy,62990661-R-200X.JPG,200,3,3,768,768,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r00768_c00768.npy
62990661-R-200X_r00768_c01024.npy,62990661-R-200X.JPG,200,3,4,768,1024,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r00768_c01024.npy
62990661-R-200X_r00768_c01280.npy,62990661-R-200X.JPG,200,3,5,768,1280,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r00768_c01280.npy
62990661-R-200X_r00768_c01536.npy,62990661-R-200X.JPG,200,3,6,768,1536,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r00768_c01536.npy
62990661-R-200X_r00768_c01792.npy,62990661-R-200X.JPG,200,3,7,768,1792,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r00768_c01792.npy
62990661-R-200X_r00768_c02048.npy,62990661-R-200X.JPG,200,3,8,768,2048,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r00768_c02048.npy
62990661-R-200X_r00768_c02304.npy,62990661-R-200X.JPG,200,3,9,768,2304,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r00768_c02304.npy
62990661-R-200X_r00768_c02560.npy,62990661-R-200X.JPG,200,3,10,768,2560,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r00768_c02560.npy
62990661-R-200X_r00768_c02816.npy,62990661-R-200X.JPG,200,3,11,768,2816,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r00768_c02816.npy
62990661-R-200X_r00768_c02944.npy,62990661-R-200X.JPG,200,3,12,768,2944,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r00768_c02944.npy
62990661-R-200X_r01024_c00000.npy,62990661-R-200X.JPG,200,4,0,1024,0,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r01024_c00000.npy
62990661-R-200X_r01024_c00256.npy,62990661-R-200X.JPG,200,4,1,1024,256,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r01024_c00256.npy
62990661-R-200X_r01024_c00512.npy,62990661-R-200X.JPG,200,4,2,1024,512,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r01024_c00512.npy
62990661-R-200X_r01024_c00768.npy,62990661-R-200X.JPG,200,4,3,1024,768,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r01024_c00768.npy
62990661-R-200X_r01024_c01024.npy,62990661-R-200X.JPG,200,4,4,1024,1024,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r01024_c01024.npy
62990661-R-200X_r01024_c01280.npy,62990661-R-200X.JPG,200,4,5,1024,1280,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r01024_c01280.npy
62990661-R-200X_r01024_c01536.npy,62990661-R-200X.JPG,200,4,6,1024,1536,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r01024_c01536.npy
62990661-R-200X_r01024_c01792.npy,62990661-R-200X.JPG,200,4,7,1024,1792,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r01024_c01792.npy
62990661-R-200X_r01024_c02048.npy,62990661-R-200X.JPG,200,4,8,1024,2048,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r01024_c02048.npy
62990661-R-200X_r01024_c02304.npy,62990661-R-200X.JPG,200,4,9,1024,2304,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r01024_c02304.npy
62990661-R-200X_r01024_c02560.npy,62990661-R-200X.JPG,200,4,10,1024,2560,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r01024_c02560.npy
62990661-R-200X_r01024_c02816.npy,62990661-R-200X.JPG,200,4,11,1024,2816,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r01024_c02816.npy
62990661-R-200X_r01024_c02944.npy,62990661-R-200X.JPG,200,4,12,1024,2944,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r01024_c02944.npy
62990661-R-200X_r01280_c00000.npy,62990661-R-200X.JPG,200,5,0,1280,0,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r01280_c00000.npy
62990661-R-200X_r01280_c00256.npy,62990661-R-200X.JPG,200,5,1,1280,256,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r01280_c00256.npy
62990661-R-200X_r01280_c00512.npy,62990661-R-200X.JPG,200,5,2,1280,512,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r01280_c00512.npy
62990661-R-200X_r01280_c00768.npy,62990661-R-200X.JPG,200,5,3,1280,768,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r01280_c00768.npy
62990661-R-200X_r01280_c01024.npy,62990661-R-200X.JPG,200,5,4,1280,1024,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r01280_c01024.npy
62990661-R-200X_r01280_c01280.npy,62990661-R-200X.JPG,200,5,5,1280,1280,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r01280_c01280.npy
62990661-R-200X_r01280_c01536.npy,62990661-R-200X.JPG,200,5,6,1280,1536,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r01280_c01536.npy
62990661-R-200X_r01280_c01792.npy,62990661-R-200X.JPG,200,5,7,1280,1792,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r01280_c01792.npy
62990661-R-200X_r01280_c02048.npy,62990661-R-200X.JPG,200,5,8,1280,2048,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r01280_c02048.npy
62990661-R-200X_r01280_c02304.npy,62990661-R-200X.JPG,200,5,9,1280,2304,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r01280_c02304.npy
62990661-R-200X_r01280_c02560.npy,62990661-R-200X.JPG,200,5,10,1280,2560,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r01280_c02560.npy
62990661-R-200X_r01280_c02816.npy,62990661-R-200X.JPG,200,5,11,1280,2816,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r01280_c02816.npy
62990661-R-200X_r01280_c02944.npy,62990661-R-200X.JPG,200,5,12,1280,2944,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r01280_c02944.npy
62990661-R-200X_r01536_c00000.npy,62990661-R-200X.JPG,200,6,0,1536,0,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r01536_c00000.npy
62990661-R-200X_r01536_c00256.npy,62990661-R-200X.JPG,200,6,1,1536,256,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r01536_c00256.npy
62990661-R-200X_r01536_c00512.npy,62990661-R-200X.JPG,200,6,2,1536,512,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r01536_c00512.npy
62990661-R-200X_r01536_c00768.npy,62990661-R-200X.JPG,200,6,3,1536,768,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r01536_c00768.npy
62990661-R-200X_r01536_c01024.npy,62990661-R-200X.JPG,200,6,4,1536,1024,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r01536_c01024.npy
62990661-R-200X_r01536_c01280.npy,62990661-R-200X.JPG,200,6,5,1536,1280,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r01536_c01280.npy
62990661-R-200X_r01536_c01536.npy,62990661-R-200X.JPG,200,6,6,1536,1536,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r01536_c01536.npy
62990661-R-200X_r01536_c01792.npy,62990661-R-200X.JPG,200,6,7,1536,1792,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r01536_c01792.npy
62990661-R-200X_r01536_c02048.npy,62990661-R-200X.JPG,200,6,8,1536,2048,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r01536_c02048.npy
62990661-R-200X_r01536_c02304.npy,62990661-R-200X.JPG,200,6,9,1536,2304,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r01536_c02304.npy
62990661-R-200X_r01536_c02560.npy,62990661-R-200X.JPG,200,6,10,1536,2560,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r01536_c02560.npy
62990661-R-200X_r01536_c02816.npy,62990661-R-200X.JPG,200,6,11,1536,2816,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r01536_c02816.npy
62990661-R-200X_r01536_c02944.npy,62990661-R-200X.JPG,200,6,12,1536,2944,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r01536_c02944.npy
62990661-R-200X_r01792_c00000.npy,62990661-R-200X.JPG,200,7,0,1792,0,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r01792_c00000.npy
62990661-R-200X_r01792_c00256.npy,62990661-R-200X.JPG,200,7,1,1792,256,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r01792_c00256.npy
62990661-R-200X_r01792_c00512.npy,62990661-R-200X.JPG,200,7,2,1792,512,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r01792_c00512.npy
62990661-R-200X_r01792_c00768.npy,62990661-R-200X.JPG,200,7,3,1792,768,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r01792_c00768.npy
62990661-R-200X_r01792_c01024.npy,62990661-R-200X.JPG,200,7,4,1792,1024,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r01792_c01024.npy
62990661-R-200X_r01792_c01280.npy,62990661-R-200X.JPG,200,7,5,1792,1280,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r01792_c01280.npy
62990661-R-200X_r01792_c01536.npy,62990661-R-200X.JPG,200,7,6,1792,1536,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r01792_c01536.npy
62990661-R-200X_r01792_c01792.npy,62990661-R-200X.JPG,200,7,7,1792,1792,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r01792_c01792.npy
62990661-R-200X_r01792_c02048.npy,62990661-R-200X.JPG,200,7,8,1792,2048,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r01792_c02048.npy
62990661-R-200X_r01792_c02304.npy,62990661-R-200X.JPG,200,7,9,1792,2304,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r01792_c02304.npy
62990661-R-200X_r01792_c02560.npy,62990661-R-200X.JPG,200,7,10,1792,2560,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r01792_c02560.npy
62990661-R-200X_r01792_c02816.npy,62990661-R-200X.JPG,200,7,11,1792,2816,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r01792_c02816.npy
62990661-R-200X_r01792_c02944.npy,62990661-R-200X.JPG,200,7,12,1792,2944,512,2304,3456,data/interim/tiles/62990661-R-200X/62990661-R-200X_r01792_c02944.npy
